index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,component_0,component_1,component_2,component_3,component_4,reconstructed_0,reconstructed_1,reconstructed_2,reconstructed_3,reconstructed_4,reconstructed_5,reconstructed_6,reconstructed_7,reconstructed_8,reconstructed_9,reconstructed_10,reconstructed_11,reconstructed_12,reconstructed_13,reconstructed_14,reconstructed_15,reconstructed_16,reconstructed_17,reconstructed_18,reconstructed_19
5994,0,0,0,0,0,1.19572,0,0,0.0898454,0,0,0,0,0,-0.254074,0,0,1.67312,0,0.767767,-0.000103605,-1.13082e-07,4.00007e-07,8.58318e-07,-7.35055e-07,0.000233966,0.0040663,0.00158649,0.00221593,-0.00206147,-0.00252373,-0.00212354,-0.00295013,0.000532475,-0.00301006,0.00169439,0.00224884,-0.000560692,0.000229065,-0.254074,-0.0035334,0.00306564,-0.0057284,0.00190293,-0.00400716
5995,-1.22314,0,0,0.77863,0,0,-1.71092,0,0,0,0,0,0,1.16418,0,-1.23617,0,0.821025,0,-1.39394,-3.75457e-06,2.17802e-06,-3.79944e-06,-4.96885e-06,-0.000516467,-0.0100751,-0.0232257,0.00285065,0.00011107,-0.0157046,-0.00257177,-0.00484007,-0.00990781,-0.0266689,0.0100628,-0.0095593,0.0215375,0.0106961,-0.000820435,-0.0180481,-1.23617,-0.00107537,-0.00240896,-0.0180606,-0.00497523
5996,0,0,0,0,0,0,0,0.422468,0,0,0,-0.55968,0.43926,0,0,1.49181,-1.43261,0,0,0.0674272,4.72135e-06,0.000174125,3.39268e-06,5.73809e-06,0.000622552,0.018214,0.0268061,-0.0118443,0.000992773,0.0162249,0.000625458,0.00470407,0.0113424,0.0350705,-0.00634913,0.0109183,-0.0267446,0.426352,-0.0108866,0.0227242,1.48828,0.00491563,0.00761958,0.0159608,0.00977913
5997,-0.368401,0,0,1.50706,0,0,0,0,1.37516,-1.56318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5998,0,-0.718364,0.774921,-0.544945,0.277342,0,0,0,0,0,0,0,0,-1.41192,0,0,0,0.234478,0,0,2.71015e-06,4.84479e-07,4.36117e-06,-0.000309523,-3.07158e-06,-0.00579299,-0.718364,0.00179988,0.0148325,0.00482625,-0.000508569,-0.000748315,0.00134505,-0.00412024,-0.00502968,0.000767427,0.0061614,0.00229306,0.00346087,0.0128394,-0.0143573,0.00894567,-0.00190891,0.0205099,-0.00600607
5999,0,0,0,0,0,0,-0.43598,0,0,0,-0.468714,0,0.881539,0,0,0,0.301171,1.70236,0,0,3.82028e-07,0.000354721,-2.39311e-06,-5.18359e-07,-1.44053e-06,0.0121526,-0.00245341,-0.0168661,0.00226137,-0.00547327,-0.0049733,-0.0022816,-0.00123287,0.00579311,0.0116291,-0.00123983,-0.00151173,0.881539,-0.023835,0.0018942,-0.00707432,0.00726061,0.00945731,-0.0117095,0.00757607
6000,1.15069,0,0,0,0.601264,0,0,0,0.625785,0,0,0,0,0,0,0.481421,0.538291,-1.64697,0,0,1.46219e-06,-8.48216e-07,1.47967e-06,1.93509e-06,0.000201135,0.00392367,0.00904509,-0.00111017,-4.32554e-05,0.00611605,0.00100156,0.00188493,0.00385853,0.010386,-0.0039189,0.00372281,-0.00838764,-0.00416552,0.000319513,0.00702874,0.481421,0.000418798,0.000938156,0.0070336,0.00193757
6001,0,0,0,0,0.748989,0,0,0.167173,0.551481,0,0,0,0,0,0,1.25243,0,0,-0.0908222,0,3.95278e-06,-1.94305e-06,-3.39345e-05,5.54817e-06,0.000522981,0.0110771,0.0259482,-0.00322199,-0.000893488,0.0158389,0.00159791,0.00513115,0.01076,0.0268958,-0.010262,0.00918519,-0.0229261,-0.00954687,0.000781052,0.0189936,1.25111,6.17695e-05,0.00180766,-0.0725242,0.00457795
6002,0,0,0,0,0,0,0,0,0.227248,1.27267,-1.48332,-0.921561,0,0.997343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6003,1.09951,0,0,0,0,0,0,0,0,0,0,1.5667,0,-0.716759,0,0,0,0.395514,0.375711,0,-6.15775e-07,-1.09048e-06,0.000156303,-2.12624e-06,1.14507e-06,-0.00359743,-0.00999939,0.00138115,0.00323064,0.00029835,0.0041685,-0.000940901,-0.0029866,0.000511811,0.000276761,0.00206751,0.00457326,-0.00533573,0.00020754,-0.0029294,0.00544311,0.00425154,0.00261847,0.375711,0.00191404
6004,1.43094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459295,0,0,0,-0.65159,-1.39499e-07,8.09234e-08,-1.41166e-07,-1.84616e-07,-1.91891e-05,-0.000374334,-0.000862939,0.000105914,4.12675e-06,-0.000583497,-9.55528e-05,-0.000179831,-0.00036812,-0.000990872,0.00037388,-0.000355171,0.000800215,0.000397408,-3.04829e-05,-0.000670571,-0.0459295,-3.99551e-05,-8.9504e-05,-0.000671035,-0.000184852
6005,0.146413,0,0,0,0,0,0,0,0.406227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6006,0,0,0,0,0,0,0,-1.61641,0,0,0,1.34733,0,0,1.34088,0,0,0,0,0,0.000546777,5.96794e-07,-2.11105e-06,-4.52979e-06,3.87927e-06,-0.00123476,-0.02146,-0.00837272,-0.0116946,0.0108795,0.013319,0.011207,0.0155694,-0.00281015,0.0158856,-0.00894215,-0.0118683,0.00295907,-0.0012089,1.34088,0.0186476,-0.016179,0.0302317,-0.0100428,0.0211479
6007,0,0.993159,0,0.349261,0,0,-0.577231,0,1.68518,1.19584,1.32768,-0.772328,0,0,0,0,0,0,0,-0.889642,-3.74686e-06,-6.69807e-07,-6.02944e-06,0.000427925,4.24655e-06,0.00800898,0.993159,-0.00248839,-0.0205064,-0.00667242,0.000703112,0.00103457,-0.00185957,0.00569635,0.00695367,-0.00106099,-0.00851832,-0.00317022,-0.00478476,-0.0177509,0.0198494,-0.0123676,0.00263912,-0.0283556,0.00830356
6008,0,0,0,0,0.414225,0,-1.52029,0,0,0.998888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6009,0,0,0,0,0,0,0.481359,0,0,0,0,0,0,0,0,0,0,1.42466,-1.56828,0,2.57036e-06,4.55185e-06,-0.000652439,8.87531e-06,-4.77975e-06,0.0150163,0.0417393,-0.00576516,-0.0134853,-0.00124537,-0.0174001,0.00392749,0.0124666,-0.00213639,-0.00115525,-0.00863018,-0.0190896,0.0222723,-0.00086631,0.0122278,-0.0227205,-0.0177467,-0.01093,-1.56828,-0.00798954
6010,0.617251,0,0,0,0,0,0,0,0,0,0,0,-1.05147,1.38575,0,-1.41323,0,1.3899,0,-0.333607,-4.74799e-06,-0.000420611,-1.48918e-06,-5.06224e-06,-0.00058872,-0.0260134,-0.0236258,0.0233763,-0.00257032,-0.0114255,0.0029919,-0.00281186,-0.00985633,-0.0373985,-0.00236675,-0.0094496,0.0264253,-1.03925,0.0274918,-0.0228925,-1.40479,-0.00988965,-0.0140344,-0.00668059,-0.0147243
6011,0,0,0,0,0,0,0,0.648979,0.259585,0.935019,0,0,-1.34487,-0.687713,1.23605,0,0,0,0,0,0.000503446,-0.000540611,1.70492e-06,-3.38483e-06,5.77365e-06,-0.0196783,-0.0160393,0.0180128,-0.0142302,0.0183789,0.019865,0.0138116,0.016233,-0.0114284,-0.00309761,-0.00635156,-0.00863414,-1.34215,0.0352483,1.23316,0.0279822,-0.0259908,0.0134401,0.00860643,0.00793647
6012,0,-0.173982,0,0,0,0,0,0,0,0,0.0270664,0,0,0,0,0,0,0,0,0,6.56375e-07,1.17337e-07,1.05624e-06,-7.49639e-05,-7.4391e-07,-0.00140301,-0.173982,0.000435915,0.00359231,0.00116888,-0.000123171,-0.000181235,0.00032576,-0.000997887,-0.00121814,0.000185864,0.00149224,0.000555359,0.000838194,0.0031096,-0.00347722,0.00216656,-0.000462321,0.00496733,-0.00145462
6013,-1.17386,0,-1.16064,0,1.30777,0,0.710902,0,0,0,-0.160935,0,-0.2134,0,0,-1.45971,0,0,0,0,-4.52598e-06,-8.32976e-05,-3.90716e-06,-5.74188e-06,-0.00060951,-0.0148388,-0.0268316,0.00744901,-0.000416269,-0.0172194,-0.00183289,-0.00516296,-0.011401,-0.0328938,0.00906733,-0.0109877,0.025798,-0.200769,0.0048011,-0.0217703,-1.458,-0.00302745,-0.00513396,-0.0184919,-0.00770887
6014,0,0,-0.586104,0,0,0,0.846345,0.856722,0,0,0,0,0,0,1.64188,-1.13517,0,0.644403,0,0,0.00066607,2.73082e-06,-6.07392e-06,-1.01095e-05,-0.000469517,-0.0107638,-0.0476052,-0.00763452,-0.0142178,-0.00109965,0.0139473,0.00927817,0.00996613,-0.0279308,0.0286922,-0.0197277,0.00524511,0.0134454,-0.00223367,1.62531,-1.11233,-0.0207983,0.034806,-0.0288821,0.0213265
6015,0,0.581012,1.34267,0,0.67212,0,0,0,0,-0.979806,1.0859,0.734515,0.649656,0,-1.1193,0,0,-1.02641,0,0,-0.000458332,0.000260524,-3.52873e-06,0.000253741,-1.81553e-06,0.0146721,0.597118,-0.00689622,-0.000567942,-0.0170187,-0.0143718,-0.0104312,-0.0149929,0.00994749,-0.000622391,0.00593006,0.00380965,0.645332,-0.0193554,-1.12829,-0.00916732,0.0116209,-0.0167223,-0.0168347,-0.00721223
6016,1.64808,0,0,0,0.670261,0,0,0,0,0,0,0,0,0,0,0,0.915913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6017,0,0,0,0,-1.19764,0,-0.686755,1.49225,0,0.0628456,-1.18443,-1.44566,0,0,-1.4942,0,0,0,0,0,-0.000609298,-6.65035e-07,2.35243e-06,5.04775e-06,-4.32284e-06,0.00137595,0.0239138,0.0093301,0.0130318,-0.0121235,-0.014842,-0.0124885,-0.0173496,0.00313147,-0.0177021,0.00996464,0.0132254,-0.00329742,0.00134713,-1.4942,-0.0207798,0.018029,-0.0336886,0.0111911,-0.023566
6018,0,0,-1.39858,0,0,0,0,-0.459425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6019,0,0,0,0,0,1.58329,0,0,0,-1.42631,0,0,-1.58889,0.610776,0,0,0,0,0,0.918363,-6.88569e-07,-0.00063935,4.31334e-06,9.34292e-07,2.59642e-06,-0.021904,0.00442204,0.0303995,-0.0040759,0.00986505,0.0089639,0.00411237,0.00222212,-0.0104415,-0.0209603,0.00223467,0.00272475,-1.58889,0.0429603,-0.00341411,0.0127508,-0.0130866,-0.0170459,0.0211053,-0.0136551
6020,0,-0.204572,-1.66557,0.486489,0,0,0,0,0,0,-0.216535,0,0,0,0,0,0,0.714802,0,0,7.71783e-07,1.37968e-07,1.24195e-06,-8.81445e-05,-8.74709e-07,-0.0016497,-0.204572,0.000512561,0.00422393,0.00137439,-0.000144828,-0.000213101,0.000383038,-0.00117334,-0.00143233,0.000218544,0.00175461,0.000653006,0.00098557,0.00365635,-0.00408861,0.0025475,-0.00054361,0.00584072,-0.00171038
6021,0,-0.873108,0,1.65345,-1.19795,0,0,1.18635,0,1.49398,0,0,-1.67876,0,0,0,0,0,0,0,2.56643e-06,-0.000674925,9.85793e-06,-0.000375211,-9.89956e-07,-0.0301838,-0.868436,0.0343066,0.0137212,0.0162889,0.0088528,0.00343547,0.00398261,-0.0160399,-0.028259,0.00329381,0.0103675,-1.67597,0.0495967,0.011998,-0.00397805,-0.0029541,-0.0203302,0.0472271,-0.0217274
6022,0,0,0,0,0,0,1.6875,0.666171,0,0,-0.766627,-1.19211,0,0,-1.00478,0,0,0,0,0,-0.000409726,-4.47207e-07,1.58191e-06,3.39439e-06,-2.90692e-06,0.000925264,0.016081,0.00627408,0.00876332,-0.00815251,-0.00998059,-0.00839794,-0.0116669,0.00210578,-0.0119039,0.00670078,0.0088935,-0.00221737,0.000905885,-1.00478,-0.0139735,0.0121237,-0.0226541,0.00752553,-0.0158471
6023,1.25957,0.325397,0,0,0,0,0,0,-0.927178,0,0.538194,0,0,0,0,0,0.960901,0,0,0,-1.22762e-06,-2.19455e-07,-1.97548e-06,0.000140205,1.39133e-06,0.00262405,0.325397,-0.000815291,-0.00671868,-0.00218614,0.000230366,0.000338964,-0.000609268,0.00186634,0.00227829,-0.000347621,-0.00279093,-0.00103869,-0.00156767,-0.00581587,0.00650343,-0.00405212,0.000864678,-0.00929038,0.00272057
6024,0,0,0,-0.91633,0,0,0,1.4925,0,0,1.32073,-0.33461,0,-0.122502,0,0,0,0,0,-1.57659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6025,0,0,0,0,0,0,-0.621142,0,-1.66406,0,-0.210407,0,0,0,0,-0.57933,1.69125,0,0,0,-1.75957e-06,1.02072e-06,-1.78059e-06,-2.32864e-06,-0.000242041,-0.00472165,-0.0108846,0.00133595,5.20525e-05,-0.00735991,-0.00120525,-0.00226828,-0.00464327,-0.0124983,0.00471591,-0.00447994,0.0100935,0.00501269,-0.000384495,-0.00845821,-0.57933,-0.000503971,-0.00112895,-0.00846407,-0.00233163
6026,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43715,0,0,0,-1.35373,0,0.953443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6027,0.590757,0,0,0,0,-1.54626,0,0,1.31549,0,0,0,0,0,0,0,1.02621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6028,0,-0.837396,0,0,0,0,-0.937783,0.371535,0,-1.72935,0,0,0,-0.28731,0,0,0,-1.25156,0,0.155696,3.15922e-06,5.64757e-07,5.0838e-06,-0.000360811,-3.58053e-06,-0.00675288,-0.837396,0.00209812,0.0172902,0.00562595,-0.000592838,-0.000872309,0.00156793,-0.00480296,-0.00586308,0.000894588,0.00718234,0.00267302,0.00403433,0.0149669,-0.0167363,0.010428,-0.00222521,0.0239084,-0.00700126
6029,0,0,0.637535,0,0,0.778217,0,0,-1.27821,0,0,0,0,-1.18063,0.372987,0,0,0,0,0.325568,0.000152095,1.66008e-07,-5.87222e-07,-1.26003e-06,1.07908e-06,-0.000343468,-0.00596945,-0.00232901,-0.00325304,0.0030263,0.00370491,0.00311741,0.00433087,-0.000781688,0.00441885,-0.00248741,-0.00330137,0.000823112,-0.000336275,0.372987,0.00518712,-0.00450044,0.00840945,-0.00279356,0.00588263
6030,0,0,0,1.12826,0.585639,0,0,0,0,0,0,-0.511879,0,0,0,0,0,0,0.384116,0,-6.29552e-07,-1.11487e-06,0.0001598,-2.17381e-06,1.17069e-06,-0.00367791,-0.0102231,0.00141205,0.00330292,0.000305025,0.00426176,-0.000961952,-0.00305342,0.000523261,0.000282953,0.00211377,0.00467558,-0.0054551,0.000212183,-0.00299493,0.00556489,0.00434666,0.00267705,0.384116,0.00195686
6031,0,-0.636004,0,0,0,0,0,-1.61093,0,0,1.60496,0.377741,0,0,0,0,0,0,0,0,2.39943e-06,4.28934e-07,3.86116e-06,-0.000274036,-2.71942e-06,-0.00512883,-0.636004,0.00159352,0.013132,0.00427292,-0.000450262,-0.00066252,0.00119084,-0.00364786,-0.00445302,0.000679442,0.005455,0.00203016,0.00306408,0.0113674,-0.0127112,0.00792005,-0.00169005,0.0181585,-0.00531747
6032,0,0,0,1.59606,0,0,0,0,0,1.22307,0,0,0,-0.194818,0,0,1.55106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6033,0,0,0.939996,-0.368505,0,0,0,0,0,0,0,0,1.40468,0,0.0765996,0,0,0,0,-0.252268,3.18441e-05,0.00056526,-3.93387e-06,-1.08474e-06,-2.07379e-06,0.019294,-0.0051353,-0.0273534,0.00293528,-0.00809982,-0.00716378,-0.00299538,-0.00107508,0.00907043,0.0194377,-0.00248643,-0.00308684,1.40485,-0.0380487,0.0796179,-0.0102072,0.0106451,0.0167967,-0.0192321,0.0132801
6034,-0.76814,0,0,0,0,0,-1.62297,0.159277,0,0,0,0,1.07556,-0.294549,0,0,-1.21654,0,-0.483803,0,1.25905e-06,0.000434197,-0.000204192,2.10551e-06,-3.23209e-06,0.0194598,0.00988284,-0.0223567,-0.00140102,-0.00706209,-0.0114357,-0.00157217,0.00234164,0.00640908,0.0138322,-0.00417505,-0.00773345,1.08243,-0.0293482,0.00608329,-0.0156404,0.00338392,0.00816701,-0.49809,0.00677881
6035,0,-0.764298,0,0,0.713891,0,0,1.07089,0,-0.168347,0,0,-0.334099,0,-1.62325,1.43402,0,0,0.00233084,-1.69191,-0.00065483,-0.000137178,1.34798e-05,-0.000317884,0.000591713,0.00239076,-0.710508,0.0151447,0.0289724,0.0122585,-0.0117708,-0.00788963,-0.00547477,0.0277629,-0.0406611,0.0232136,-0.00346009,-0.347682,0.015132,-1.58939,1.39888,0.0276258,-0.0394026,0.0616988,-0.0290794
6036,-0.475615,0,0,0,0,0,0,0,0,0,0,1.2004,-1.49398,1.48919,-1.6048,0,-1.0906,0,0,0,-0.000655044,-0.000601875,6.58225e-06,6.29985e-06,-2.20147e-06,-0.0191178,0.0298418,0.0386044,0.0101639,-0.00374503,-0.00751208,-0.00954608,-0.0165444,-0.00645458,-0.0387206,0.0128034,0.0167663,-1.49752,0.0418411,-1.60801,-0.0103287,0.00705852,-0.0522098,0.0318641,-0.0381498
6037,0,-1.59309,0,0.515262,0,-1.50651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01019e-06,1.07441e-06,9.67158e-06,-0.000686417,-6.81171e-06,-0.0128469,-1.59309,0.00399152,0.0328934,0.010703,-0.00112783,-0.00165951,0.00298287,-0.00913729,-0.0111541,0.00170189,0.0136639,0.00508522,0.00767503,0.0284734,-0.0318396,0.0198384,-0.00423331,0.045484,-0.0133194
6038,-0.390742,1.36809,0,0,-0.873965,0,0,0,0,-0.278887,0,-1.10496,0,0,0,1.12815,0,0,0,0,-1.73487e-06,-2.91036e-06,-4.83819e-06,0.000594005,0.000477185,0.0202271,1.38928,-0.00602931,-0.0283491,0.00514088,0.00331557,0.00584224,0.00648042,0.0321852,0.000395288,0.00726242,-0.0313895,-0.0141284,-0.00584231,-0.007981,1.15549,-0.0160552,0.00583387,-0.0225777,0.0159787
6039,0.670839,0,0,0,0,0,-0.0211448,0,0,0,-1.25669,0,0,0.730155,0,0,0.142455,0.317419,0,-1.67398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6040,0,-1.31988,0,0,0.0345177,0,0,0,0,-1.4773,0,0,-0.598103,0,-1.36253,0,0,0,0,0,-0.000550885,-0.000240386,1.17817e-05,-0.000563745,-8.60808e-06,-0.0176343,-1.29641,0.0232582,0.0376015,0.00152581,-0.0110942,-0.0112149,-0.0125129,-0.00864525,-0.0332734,0.0113378,0.0244062,-0.596896,0.0237587,-1.34022,-0.0405282,0.0279503,-0.0406437,0.0558333,-0.0376647
6041,0,0,0,-0.0209806,-1.2949,0,0,0,-1.32628,0,0,0.846489,0,0,0,-1.57857,0,0,0,0,-4.79452e-06,2.78129e-06,-4.85181e-06,-6.34514e-06,-0.00065952,-0.0128657,-0.0296588,0.00364022,0.000141834,-0.0200545,-0.0032841,-0.00618068,-0.0126521,-0.0340557,0.01285,-0.0122071,0.027503,0.0136587,-0.00104768,-0.0230472,-1.57857,-0.00137323,-0.0030762,-0.0230631,-0.00635328
6042,0,0,-1.66089,0,0,0,0,0,0,0,0,0,0,0.140271,0.95166,-0.511245,0,0,-0.714555,0,0.000387682,3.39828e-06,-0.000300339,-1.22605e-06,-0.00021302,0.00179878,-0.00581861,-0.00739019,-0.0143983,0.0006591,0.000461322,0.0077417,0.0126326,-0.0139973,0.0149098,-0.0142321,-0.0082138,0.0166716,-0.00159201,0.949767,-0.508363,-0.0200133,0.01548,-0.729152,0.00931138
6043,0,0,0,0,0,-0.757764,0,0,0,0,0,0,0,0,-0.85421,1.62025,0,0,0,0,-0.000343405,-3.23492e-06,6.32477e-06,9.39839e-06,0.000674462,0.013992,0.044113,0.00159752,0.00730449,0.0136532,-0.00511411,-0.000795573,0.00306767,0.0367452,-0.0233093,0.018226,-0.0206684,-0.0159044,0.00184548,-0.830555,1.60837,0.0117164,-0.0161018,0.0300699,-0.00695128
6044,-0.857116,0,0,0,0,-0.321732,0,0,0,0,1.66573,0,0,0,1.59759,0,0,0,0,1.20909,0.000651456,7.11049e-07,-2.5152e-06,-5.39701e-06,4.62194e-06,-0.00147115,-0.0255685,-0.00997566,-0.0139335,0.0129623,0.0158689,0.0133526,0.0185501,-0.00334814,0.0189269,-0.0106541,-0.0141405,0.00352557,-0.00144034,1.59759,0.0222176,-0.0192764,0.0360195,-0.0119654,0.0251966
6045,1.10184,0,0.315112,-0.409572,0,0,0,-1.18836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6046,0,0,0,0,0,0,0,0,0,1.05394,0,0,0,0.97452,0,0.10624,0,-0.261058,-1.57723,0,2.90769e-06,4.39062e-06,-0.000655833,9.35296e-06,3.95794e-05,0.0159679,0.0439734,-0.00604304,-0.0135717,9.7215e-05,-0.0172783,0.00436586,0.0133892,0.000143411,-0.00202666,-0.00785786,-0.0210495,0.0214801,-0.000800741,0.0138487,0.0833895,-0.0177555,-0.0107853,-1.57568,-0.00760752
6047,0,0,0,0,-1.43912,0,0.198093,0,0,0,0,0,0.534185,0,-1.35684,0,0,0,0,0,-0.000553056,0.000214346,6.86034e-07,4.26961e-06,-4.79837e-06,0.00861357,0.0202288,-0.00174792,0.0132041,-0.0143256,-0.0164913,-0.012723,-0.0165018,0.00635405,-0.00902793,0.00829732,0.0110936,0.53119,-0.01322,-1.3557,-0.0231564,0.0207713,-0.0248609,0.00306673,-0.0168088
6048,0,0,0,0,-0.497368,0,0,0,0,0.851839,1.66291,0,0,0,0,0,0,0,-0.432017,0,7.08059e-07,1.2539e-06,-0.000179728,2.44489e-06,-1.31668e-06,0.00413656,0.011498,-0.00158814,-0.00371481,-0.000343063,-0.00479322,0.00108191,0.0034342,-0.000588514,-0.000318239,-0.00237736,-0.00525864,0.00613537,-0.000238643,0.00336841,-0.00625885,-0.0048887,-0.00301088,-0.432017,-0.00220089
6049,1.22922,0,0,0,0,0,0.220551,0,-1.01121,0,0,0,0,0,0,0,0,0.0347169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6050,0,1.29374,0,0,0,0,0,0,0.863806,0,0,-1.36171,1.53514,0,0,0,0,0,0,0,-4.21559e-06,0.00061685,-1.20217e-05,0.000556535,3.0232e-06,0.0315959,1.28947,-0.0326127,-0.0227747,-0.0182232,-0.00774475,-0.00262557,-0.00456934,0.0175087,0.0293095,-0.00354118,-0.013729,1.53101,-0.0477399,-0.0198246,0.0135375,-0.00346691,0.0199071,-0.0573289,0.0240099
6051,0.0769462,-0.603908,0,0,-1.11834,0,0,0,0,0,-1.0183,0,0,0,0,-0.191916,0,0,0,0,1.69545e-06,7.45426e-07,3.07644e-06,-0.000260979,-8.27639e-05,-0.00643416,-0.607514,0.00195567,0.0124865,0.00161915,-0.000826807,-0.00138051,-0.000407442,-0.00760413,-0.00266605,-0.00083893,0.00852342,0.00358828,0.00278208,0.00799175,-0.203986,0.00735342,-0.00197876,0.0144382,-0.00582153
6052,0.193823,0,0,0,0,0,-0.666122,-0.119176,0,-0.105881,0,0,0,0,1.01696,0,0,0,0,0.592393,0.00041469,4.52624e-07,-1.60107e-06,-3.43551e-06,2.94214e-06,-0.000936473,-0.0162758,-0.00635009,-0.00886948,0.00825127,0.0101015,0.00849968,0.0118082,-0.00213129,0.0120481,-0.00678196,-0.00900124,0.00224423,-0.000916859,1.01696,0.0141428,-0.0122705,0.0229285,-0.00761669,0.0160391
6053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813939,0,0,0,0,0.919452,0,-1.50695e-06,-2.66865e-06,0.000382511,-5.2034e-06,2.80226e-06,-0.00880376,-0.0244709,0.00337999,0.00790614,0.000730133,0.0102013,-0.00230261,-0.00730892,0.00125252,0.0006773,0.00505969,0.0111918,-0.0130578,0.000507899,-0.00716892,0.0133206,0.0104045,0.006408,0.919452,0.0046841
6054,0,0,0,0,-1.49261,0,0,0,0,0,0,0,0,0,0,0,0,-0.055803,1.08478,0,-1.77791e-06,-3.1485e-06,0.000451291,-6.13903e-06,3.30614e-06,-0.0103868,-0.028871,0.00398776,0.00932775,0.00086142,0.0120356,-0.00271664,-0.00862315,0.00147774,0.000799087,0.00596948,0.0132043,-0.0154057,0.000599225,-0.00845797,0.0157158,0.0122754,0.00756023,1.08478,0.00552635
6055,0,0.131324,0.725121,0,0,0,0,0,1.58231,0,0,0,-0.294872,0,-0.998631,0,0.273714,0,0,0,-0.00040784,-0.000119186,1.57544e-06,6.01307e-05,-1.84575e-06,-0.0020864,0.148127,0.0115483,0.00524171,-0.00715408,-0.00816295,-0.00744653,-0.0114289,0.000908326,-0.0148014,0.00693417,0.00821834,-0.297495,0.00824039,-1.00161,-0.00889696,0.00798543,-0.0253298,0.00764683,-0.0171863
6056,0,0,0,0,0,0,0,0,0,0,0,0.0797661,-0.353906,-0.532388,-0.0267784,0,0,0,0,0,-1.1073e-05,-0.00014242,1.00291e-06,2.98566e-07,5.00848e-07,-0.00485419,0.00141353,0.00693834,-0.000674307,0.00198005,0.00173061,0.000692168,0.000184019,-0.0022696,-0.0049859,0.000676329,0.000843925,-0.353965,0.00959304,-0.0275389,0.00246768,-0.00259177,-0.00440052,0.00490152,-0.00346386
6057,0,0,0,0,0,0,0,0,0,0.0871172,0,0.645141,0,-1.32629,0,0,0,0,0,-1.0952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6058,0.508083,0,0,0.497757,0,0,0,0,0,0,0,0,-0.448448,0,0,1.14125,1.47444,0,0.884937,0,1.82152e-06,-0.00018503,0.000372877,-1.57097e-07,0.000480236,-0.00535409,-0.000862084,0.00920135,0.00635643,0.0179856,0.0147226,0.00341289,0.00273958,0.0228794,-0.014554,0.0143257,-0.0083428,-0.470891,0.0133714,0.00879877,1.15766,0.00731318,0.00358039,0.907568,0.0052474
6059,-0.410785,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.343187,-0.395415,0,0,0,0,-0.000141144,5.43937e-07,-6.75018e-07,-4.30022e-07,-0.000166195,-0.00290668,-0.00193666,0.00305477,0.00302867,-0.00780793,-0.00423153,-0.00441653,-0.00715406,-0.00781134,-0.000847014,-0.000769054,0.00992679,0.002664,4.69758e-05,-0.34896,-0.400187,0.0037969,-0.00850813,-0.00320668,-0.00700406
6060,-0.797129,0,0,0,0,0,0,0,0.523283,-0.183831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
