index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,component_0,component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,reconstructed_0,reconstructed_1,reconstructed_2,reconstructed_3,reconstructed_4,reconstructed_5,reconstructed_6,reconstructed_7,reconstructed_8,reconstructed_9,reconstructed_10,reconstructed_11,reconstructed_12,reconstructed_13,reconstructed_14,reconstructed_15,reconstructed_16,reconstructed_17,reconstructed_18,reconstructed_19
4351,0,0,0,0,0,0,-1.35201,0,0,0,0,0,0,0,0,0,0,0,0,1.39027,-8.41634e-06,-7.06813e-06,-0.000590203,-2.37649e-06,7.76082e-06,-6.21451e-07,5.4428e-06,1.55195e-06,6.61506e-06,-1.74595e-06,0.00291797,-0.00321785,0.0366059,0.0257995,-0.0394458,-0.0324623,-1.35201,0.0312511,0.00541981,-0.00844927,0.00360229,0.0142485,0.00362204,0.00491158,-0.0125426,-0.011282,-0.00578068,0.010856,0.00710207,-0.00543165
4352,0,0.45873,0,-1.48039,0,0,0,0,0,0,0,-1.30183,0,0,0,0.217674,1.2527,1.51606,0.807289,0,3.62354e-06,8.45256e-06,4.83174e-06,9.52724e-05,1.04187e-05,0.000205464,-0.000600062,0.00032882,3.22738e-07,-2.29668e-06,-0.0227172,0.49669,0.0514183,-1.48615,0.0182569,0.0402519,0.0231332,0.00227436,-0.00112696,-0.0117094,-0.0198409,-0.00852169,-0.0118743,0.00153114,0.0075614,0.238522,0.0110313,0.0140024,0.773406,0.0235413
4353,0,0,0,0.496169,0,0,0.847753,0,0.0384038,0,0,0,0,0.410983,0,0,-1.6319,0,0,0,4.06795e-06,2.96727e-06,0.000368362,1.51315e-06,-8.20297e-06,-3.49593e-06,0.000197279,6.49957e-07,-5.04278e-06,2.20882e-06,0.00498168,-0.0165929,-0.0394449,0.479992,0.0186755,0.0133373,0.839623,-0.0241127,-0.000192754,0.0107489,0.00626803,-0.00541612,-0.000739057,-0.00420758,0.00353401,0.00704567,0.00120818,-0.00896749,0.00354491,-0.00150579
4354,0,0,0.748785,0,0,1.23756,0,0,-1.24883,0,0,0,0,1.68512,0,0,0,0,0,0,-3.86388e-06,0.000527864,2.46442e-06,3.27304e-07,0.000303491,-2.33701e-07,-9.13543e-06,7.05058e-06,3.48373e-06,-8.27282e-06,-0.0133776,-0.00104778,0.746657,-0.0445374,-0.0177556,1.2364,0.0108577,0.0170646,-0.0137868,-0.0395502,0.0121376,0.0186539,-0.0221454,0.000584495,0.00826154,0.00172015,0.0177681,0.0019871,0.0332925,-0.00655371
4355,0,0,0,-0.499809,0,-1.53569,0,-0.257342,0,0,0,0,0,0,0,0,0.343393,0,0,0,1.13772e-05,-0.000653779,-4.84029e-06,-2.11215e-06,2.57045e-06,3.50403e-06,-0.000196647,-8.27022e-06,-0.000103973,2.80503e-06,-0.00266291,0.0166548,0.0128632,-0.473255,0.0545385,-1.52837,-0.0218309,-0.251171,0.00615014,0.013152,-0.0146192,-0.0100668,0.00812471,-0.0165136,-0.014521,-0.00989436,-0.00878385,0.0115733,-0.0393136,0.00682111
4356,0,0,0,0.581209,0,-0.143593,0,0,-0.165646,0,0,0,0,0,0,0,0,-0.412771,0,0,-3.65381e-07,-6.29881e-05,-2.72628e-06,-9.14638e-08,-3.86308e-06,-4.60825e-06,0.00023556,1.20364e-06,-1.02654e-06,1.60232e-06,0.00871235,-0.0220806,-0.0190714,0.583468,-0.00206517,-0.151813,-0.0128172,-0.00513994,0.0044201,0.00778662,0.00942543,0.00368587,0.00265513,-0.00270523,-0.00656179,-0.000587977,-0.00422222,-0.00201757,0.00607444,-0.00528595
4357,0,-0.693861,0,0,0,0,-1.5402,-1.03304,0,0,-1.66437,0,0,0,0,-1.12229,0,0,0,0,-1.78573e-05,-9.07433e-06,-0.00067005,-0.000477744,5.56781e-06,-0.00030326,1.42038e-05,5.84463e-06,-0.000417557,2.71573e-06,-0.0259664,-0.714867,0.0245162,0.0685483,-0.0858326,-0.0415152,-1.52948,-1.01293,-0.0128123,0.0132511,-0.00355516,0.0344009,0.011953,-0.00336516,-0.0285716,-1.16496,0.0158386,0.023988,0.027677,-0.0294019
4358,0,0,0,0,-1.28129,0,-0.501254,0.254837,0,-0.641309,0,1.2863,0,0,0,0,0,-0.921667,0,0,-0.000521402,7.10412e-06,-0.000227547,-4.10453e-06,7.60898e-07,8.96794e-07,3.05639e-06,-8.37346e-07,0.000103294,-0.000278439,0.0412923,0.0043832,0.00259937,0.0149377,-1.29692,0.0343344,-0.542333,0.250201,-0.00015431,-0.65933,-0.00443915,0.0322642,-7.21078e-05,0.00686898,-0.0200857,-0.0202308,-0.00336229,-0.0163313,-0.00391771,-0.000442106
4359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579097,0,-0.304583,0,-7.60575e-08,-1.40579e-06,3.17319e-07,-9.28096e-07,-4.43186e-07,1.72334e-06,-1.05313e-06,-0.000126686,1.01347e-06,-1.31132e-07,0.00292245,0.00816302,-0.00209139,-0.00518957,-0.000338062,-0.00663881,0.00145212,0.00488153,-0.000441272,-0.000568271,-0.00173814,-0.00372289,0.00215191,-8.87536e-05,0.00117317,-0.00439303,-0.0035096,-0.00220649,-0.304583,-0.0015149
4360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21529,0,3.03471e-07,5.60914e-06,-1.26611e-06,3.70312e-06,1.76832e-06,-6.87616e-06,4.20201e-06,0.000505478,-4.04378e-06,5.23219e-07,-0.0116606,-0.0325706,0.00834468,0.0207065,0.00134887,0.0264889,-0.00579399,-0.0194774,0.00176068,0.00226741,0.00693521,0.0148544,-0.00858616,0.000354128,-0.00468095,0.0175283,0.0140034,0.00880392,1.21529,0.00604448
4361,0,0,0,0,-0.777216,0,-0.814901,0,0,0,-0.414656,0,0,0,-1.43555,0,0,1.57483,0,1.61867,-0.000319267,8.49071e-07,-0.000359886,-5.29038e-06,-6.73347e-07,1.62502e-06,5.17313e-06,7.51975e-07,7.78301e-07,-2.54832e-06,0.0159992,0.00748909,-0.00430726,0.0250312,-0.800991,0.00488786,-0.834353,0.00292395,0.00307119,-0.0119285,0.00133526,0.0150801,0.00722289,-7.22406e-05,-0.0138698,-0.0255389,0.00172051,-0.00518237,0.00346531,-0.00643252
4362,0,0,0,0,0,0,1.2057,0,0,0,0,0.774205,0,0,-0.155795,-1.13243,0,0,0,-0.0179358,1.50825e-06,5.4086e-06,0.000524514,-0.000470886,-5.81121e-06,-3.99651e-06,-4.9098e-06,-4.86371e-06,-9.68423e-06,5.45864e-06,-0.011964,-0.0182972,-0.0277471,-0.0229384,0.00604726,0.0247595,1.19705,-0.0462392,-0.0292423,0.0258339,-0.0119402,0.00689621,0.00182236,-0.00532145,0.00289746,-1.12236,0.00433357,-0.0118069,-0.0228043,0.000137036
4363,0,0,0,-0.426587,0,0,0,0,0,0,0.755313,-0.168601,0,0,0,0,0,0,0,0,1.03977e-06,1.25927e-06,1.47461e-06,-1.97841e-08,2.86874e-06,3.34069e-06,-0.000172547,-1.39546e-06,7.69413e-07,-9.57818e-07,-0.00585613,0.0160006,0.014179,-0.426587,0.00520875,0.00603346,0.00698981,0.00388372,-0.00275609,-0.0046865,-0.00733099,-0.0030248,-0.00131722,0.00096969,0.00372332,2.45072e-05,0.00207761,0.00185744,-0.00687649,0.00422282
4364,0,0,-0.321538,0,0,0,0,0,0,0,0,0,1.01305,0,0,0,0,0,0,0,-2.23144e-06,9.217e-08,1.59596e-06,2.9771e-07,-0.000130491,3.10116e-07,2.17747e-06,-4.45741e-07,-1.57647e-06,2.45209e-06,0.00302961,0.00148746,-0.321538,0.0107623,-0.0109969,0.000500431,0.00752777,-0.00788843,0.00345902,0.0117968,-0.00312923,-0.00639921,0.006325,0.00487131,0.00196268,0.00131383,-0.00247983,-0.00275231,-0.00210345,0.00108412
4365,0,0,0,0,0,0,0,0.359161,0,0,0,0,0,0,0,0,0,0,0.307507,0,1.58964e-06,1.36945e-06,-1.85836e-06,2.08495e-06,2.22979e-06,-2.01354e-06,4.02963e-07,0.00012675,0.00014567,-9.10795e-07,0.00213949,-0.00950577,0.0110301,0.00190654,0.00784337,0.00635542,-0.00873191,0.354232,-0.00271845,-0.00452739,0.00177037,0.00636488,-0.0028224,0.00406387,0.00294686,0.0100066,-0.00157072,-0.00322849,0.301956,0.00589252
4366,0,0,0,0,0,0,0,0,1.52178,0.318464,-1.06791,-0.112806,0,0,0,0,0,0,1.75291,0,1.12506e-06,7.42659e-06,-1.43062e-06,4.18814e-06,-1.51101e-07,-8.93724e-06,6.86192e-06,0.000729238,-6.84929e-06,0.00013711,-0.0233356,-0.042475,-0.000961395,0.0337859,0.00508636,0.0350777,-0.00644274,-0.033065,0.00233917,0.321735,0.0121919,0.0142601,-0.00778501,-0.00307834,-0.00279665,0.019874,0.0232626,0.0112855,1.75354,0.00688943
4367,0,0,1.36103,0,0,0,0,0,0.675064,0,0,0,0,-1.33853,0,0,0,0,-0.837955,0,9.23617e-06,-4.25771e-06,-5.88252e-06,-3.81351e-06,0.000551135,3.42851e-06,-1.21143e-05,-0.000346646,9.46122e-06,-1.07402e-05,-0.00478385,0.0161615,1.35528,-0.0598329,0.0456185,-0.0203827,-0.0278691,0.0468206,-0.0158556,-0.0514977,0.00846375,0.0168448,-0.0208527,-0.0208638,-0.00508022,-0.0176472,0.000841334,0.0055798,-0.829052,-0.00875668
4368,0,0.147808,0,0,0,0,-0.490503,0,0,0,0,0,-1.06251,0,0,0,0,0,0,0,-3.48491e-06,-2.50485e-06,-0.000214057,-2.30476e-07,2.65512e-06,6.34317e-05,6.62471e-07,-3.33884e-07,2.27467e-06,-1.72775e-07,0.00220307,0.14664,0.0125108,0.00307524,-0.0163454,-0.0114832,-0.490161,0.0107591,0.00279633,-0.000949895,0.00108633,0.0038405,0.00111159,0.00105687,-0.00578879,-0.00115479,-0.00391405,0.0043573,-0.0016719,-0.000692433
4369,0,1.34161,0.765546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39622e-06,3.20099e-07,-3.19954e-06,5.02504e-06,0.000309228,0.000577063,-1.70944e-05,-7.07993e-06,2.6165e-06,-1.65692e-06,0.00317466,1.33807,0.758559,-0.0826688,0.00771465,0.00147725,-0.0148146,0.0135286,-0.000701452,-0.00888512,0.00544826,0.00317437,-0.0168969,-0.018179,-0.0159133,0.0235419,-0.0105868,0.0103541,-0.0335546,0.00902031
4370,0.069123,0,0,0,0,0,0,0.874787,0,0,0,-0.260297,0,0,0.654298,0,-1.24886,0,0,-0.890437,3.68478e-06,-1.21402e-07,-3.74601e-06,2.79598e-06,4.34115e-06,-6.66525e-07,-1.6082e-06,-2.80692e-06,0.000357293,-2.54083e-06,0.0123974,-0.00307958,0.0217226,-0.00811763,0.0182723,-0.000845461,-0.017697,0.874787,-0.00770627,-0.0124245,3.78496e-05,0.00634789,-0.00158276,0.00967989,0.0100623,0.0135698,-0.0124559,-0.0132893,-0.0135199,0.0106269
4371,0,0,0,1.39099,0,0,1.49718,0,0,1.54238,0,0,0,0,0.623094,1.41383,0,0,0,0,1.67462e-05,1.62236e-06,0.00065296,0.000587658,-3.24188e-05,2.26788e-07,0.000560554,7.87985e-06,-1.00323e-05,0.000660579,-0.00400844,-0.000369288,-0.155835,1.38132,0.0782772,0.00634914,1.49446,-0.0484121,0.0324891,1.54417,0.0414125,-0.065094,0.0162525,-0.0248084,0.0312512,1.40005,0.0154939,-0.0222686,0.0381715,-0.0107365
4372,-1.07681,-1.54107,0,0,0,0,0,0,0,1.48426,0,0,0,0,0,0,-0.409326,0,0,0,7.7023e-06,-3.71413e-06,1.15422e-06,-1.19608e-05,-1.09186e-05,-0.000659129,1.74141e-05,1.00288e-05,-3.4322e-06,0.000630705,-0.0423035,-1.52007,-0.0525524,0.0837923,0.0358513,-0.0176508,0.00535222,-0.0171353,-0.00958815,1.4622,0.0125007,-0.0195421,0.0235479,-0.00916847,0.0313447,-0.055842,0.0332247,-0.0109525,0.0472306,-0.0218507
4373,0,0,0.0828367,0.502178,-0.275477,0,0,0,-1.31095,0,0,1.35394,0,0,1.34833,0,0,0,0,0,-0.000112013,3.04776e-07,-3.61815e-06,-1.42084e-06,2.83443e-05,-3.30382e-06,0.000203232,1.69256e-06,-1.63695e-06,-3.44142e-08,0.0111607,-0.0158773,0.0567983,0.502766,-0.278776,0.00143599,-0.0170625,-0.00817958,0.00228404,5.48932e-05,0.00913993,0.00751044,0.00170745,-0.00347138,-0.00712523,-0.00700917,3.7876e-05,-0.00563358,0.00834792,-0.00636997
4374,0.942149,0,0,0,0,0,0.0549376,0,0,0,0,1.439,0,0,0,0,0,-0.427201,0,0,3.41991e-07,2.87207e-07,2.39824e-05,9.65667e-08,-3.15355e-07,2.52521e-08,-2.21164e-07,-6.30622e-08,-2.68797e-07,7.09452e-08,-0.000118569,0.000130755,-0.00148745,-0.00104834,0.00160285,0.00131908,0.0549376,-0.00126986,-0.000220229,0.000343329,-0.000146376,-0.000578977,-0.000147178,-0.000199578,0.00050966,0.000458434,0.000234893,-0.000441125,-0.000288587,0.000220711
4375,0,0,0.878901,1.30208,0,0,0,0,0.524338,0,0,0,-0.183418,0,1.28711,0,0.544511,0,0,0,2.92576e-06,-4.09565e-06,-8.86342e-06,-7.5338e-07,0.000347932,-1.10446e-05,0.000520717,5.4778e-06,1.96065e-06,-3.77902e-06,0.00959361,-0.052905,0.835622,1.27266,0.0141604,-0.019784,-0.0419118,0.00970804,-0.00104249,-0.0179408,0.0309301,0.0267244,-0.0132683,-0.0162752,-0.0167296,-0.00366605,0.000436882,0.00185372,0.0267389,-0.0158528
4376,0,0,0,-1.66777,0,0,0,0,0,0,0,0.740381,0,0,-0.850072,0,0.689549,0,0,0,4.06504e-06,4.92321e-06,5.76507e-06,-7.73472e-08,1.12155e-05,1.30606e-05,-0.000674583,-5.45565e-06,3.00807e-06,-3.74465e-06,-0.0228949,0.0625555,0.0554336,-1.66777,0.0203639,0.0235882,0.0273271,0.0151837,-0.0107751,-0.0183222,-0.028661,-0.0118256,-0.00514977,0.00379107,0.0145566,9.58124e-05,0.00812255,0.00726179,-0.0268841,0.0165094
4377,0,0,-1.61622,0,-1.26088,0,0,0,0,0,0,0,0,0,0,0,0,1.18556,-0.900534,-0.153736,-0.000521162,4.59573e-06,2.22707e-06,-7.50643e-06,-0.000665911,9.89803e-06,1.09018e-05,-0.000377099,-1.01334e-05,9.51086e-06,0.0469714,0.0469078,-1.66519,0.0541345,-1.31716,0.022559,0.0105743,-0.0510331,0.015765,0.0465269,-0.0222244,-0.032641,0.0463313,0.0193035,0.00309743,-0.0367848,-0.0143978,-0.039381,-0.91243,-0.00415397
4378,1.30703,0.104573,0,0.814702,0,0,0.231522,0,0,0,0,0,0,-1.03589,0,0,0,0,0,0,-8.49804e-07,-1.15256e-06,9.82988e-05,8.9167e-07,-6.92129e-06,3.87633e-05,0.000327672,1.76475e-06,-2.69084e-06,2.45414e-06,0.0114941,0.0745656,-0.0338923,0.805838,-0.0046324,-0.00575584,0.218415,-0.0131782,0.00492276,0.0118939,0.0132279,0.00239671,0.00175216,-0.00320596,-0.00583915,0.00396396,-0.00426335,-0.00511011,0.00891087,-0.00623039
4379,0,0,-0.380707,1.01287,0,0,0,0,0.645502,0,0,0,-0.78902,0,0,0,0,0,0,0,-5.11084e-06,-2.88084e-06,-1.6116e-06,3.99468e-07,-0.000161316,-7.56482e-06,0.000412266,2.78556e-06,-3.69343e-06,5.17752e-06,0.0174917,-0.0362301,-0.414373,1.02561,-0.025388,-0.0137331,-0.00768332,-0.0185614,0.0106395,0.025095,0.0137014,-0.000394825,0.0106165,0.00346532,-0.00651665,0.0014974,-0.00786915,-0.00766902,0.0138367,-0.00874288
4380,0,0,0,-0.00672785,0,0,1.73538,0,-0.740251,0,0,-0.523622,0,0,-0.277169,-0.289913,-0.103545,0,0,0,9.28386e-06,8.86315e-06,0.000757116,-0.000118044,-9.63209e-06,-3.14675e-07,-9.72176e-06,-2.90486e-06,-9.44766e-06,3.22477e-06,-0.00623446,-0.00103627,-0.0455083,-0.0398252,0.0432555,0.0406896,1.73327,-0.0447541,-0.013249,0.0154559,-0.00697376,-0.013318,-0.00337638,-0.00652999,0.0140361,-0.275431,0.00724226,-0.0144492,-0.013441,0.00583343
4381,0,0,0,0,1.69582,0,0,0,0,0,0,0.357883,0,0,0,0,0,0,0,-1.33583,0.000685548,-1.1148e-05,9.05591e-06,8.41783e-06,1.16756e-05,-4.36295e-06,-4.12944e-06,4.00251e-07,7.00141e-06,3.26411e-06,-0.0310714,-0.0205725,0.0575393,-0.0206866,1.69582,-0.0533568,0.0424434,0.0347191,0.000426603,0.0149153,0.00182401,-0.0141651,-0.0109964,0.00661694,0.0137678,0.0408869,-0.0113563,0.0255845,0.00177905,0.00689198
4382,0.253383,1.63226,-0.34768,0,0,0,0,1.15348,0,1.71148,0,-0.816718,0,0.206671,0,-0.409508,0,0,0,-1.24368,-7.94122e-07,-3.29559e-06,-1.01625e-06,-0.000166261,-0.000151266,0.000706059,-9.97186e-06,-1.45654e-05,0.000461202,0.000738593,-0.00614498,1.64636,-0.395617,-0.0473818,-0.00392089,-0.0156601,-0.00425298,1.1052,-0.00715865,1.73783,0.00283693,-0.044644,0.0290618,-0.0096045,0.0199729,-0.386812,-0.022998,-0.0242376,-0.0695904,0.017768
4383,0,0,0,0,0,0,-0.744413,0,0,0,0,-0.148477,0,0,0,0.830329,0,0,0,0,-2.36595e-07,-3.2357e-06,-0.00032363,0.000345513,3.45936e-06,2.99455e-06,3.03785e-06,3.40593e-06,6.41753e-06,-3.82211e-06,0.00847098,0.0137484,0.0165641,0.0141543,-0.000359769,-0.0148015,-0.738072,0.0306762,0.0208815,-0.0180695,0.00838289,-0.00652822,-0.00171032,0.00339455,-0.00082901,0.824118,-0.00258043,0.0075359,0.0159873,0.000460544
4384,0,0,0,-1.21781,-0.840997,0,0,0,0,0,0.445966,0,0,0,0,-1.28392,0,0,0,0,-0.00034381,8.10913e-06,-2.3469e-06,-0.000540514,3.65768e-06,6.54109e-06,-0.000490597,-8.12743e-06,-5.56702e-06,7.04794e-08,-0.0119231,0.031882,0.0174956,-1.20747,-0.859154,0.0389344,-0.0109001,-0.0269583,-0.0357539,-2.87274e-05,-0.0317282,0.020615,0.00742134,-0.00158054,-0.00559519,-1.30413,0.0106315,-0.00979538,-0.0391873,0.00330077
4385,0,0,0,0,0,0,0,0,0,0,0,0,-0.550831,0,0,0,0,0,-1.69264,0,-4.2267e-07,-7.81235e-06,1.76342e-06,-5.15766e-06,-2.4629e-06,9.57704e-06,-5.85251e-06,-0.000704024,5.63213e-06,-7.28733e-07,0.0162408,0.0453639,-0.0116224,-0.0288397,-0.00187869,-0.0368935,0.00806981,0.0271278,-0.00245226,-0.00315802,-0.00965927,-0.020689,0.0119587,-0.000493226,0.00651957,-0.0244132,-0.0195037,-0.012262,-1.69264,-0.00841869
4386,0,-1.16549,0,0,0,0,0,0,0,0,0,0,0,0,1.46507,0,0,0,0,0,3.40241e-06,-4.68714e-07,-5.21461e-07,-4.98112e-06,1.26539e-06,-0.000501948,1.03466e-05,7.07242e-06,9.87636e-07,-3.63231e-06,-0.00902412,-1.16549,0.00606939,0.0495562,0.0160433,-0.00231837,-0.00270011,0.00456322,-0.00654501,-0.0166809,0.00173924,0.010478,0.00159654,0.00571701,0.00976473,-0.0231688,0.0143261,-0.00330214,0.0335002,-0.0100784
4387,0,0,0,0,0,0,0,0,0,-0.854486,0,1.47329,0,-1.23771,0,0,0,0.504181,-0.228703,0.490675,-1.90134e-06,7.25853e-07,-8.23162e-07,2.39723e-06,6.91626e-06,-1.33763e-06,-2.94002e-06,-9.55148e-05,3.48871e-06,-0.000365959,0.0196792,-0.00595604,0.0333041,-0.0144128,-0.00868099,0.00341184,-0.00404627,0.0170038,0.000206374,-0.854913,-0.00717781,0.016431,-0.0107253,0.00956351,-0.00973111,0.0112131,-0.0108574,0.00213489,-0.230393,0.00377004
4388,0,-0.248879,0,0,0.19585,0,-0.481605,0,0,0,0,0,0.113358,0,0,0,0,0,0,0,7.69022e-05,-3.90535e-06,-0.000209305,-9.38041e-07,4.38315e-06,-0.000107912,3.67132e-06,2.1093e-06,3.37588e-06,-1.02061e-06,-0.00447602,-0.252401,0.0209809,0.0173834,0.185225,-0.0182208,-0.47728,0.0161162,0.000582262,-0.00484924,0.00186524,0.0056771,0.000361184,0.00373458,-0.000792681,-0.00424428,-0.000311507,0.00611669,0.00988898,-0.00329104
4389,0,0,0,0,0,0,0,0,0,0,0.817184,0,1.27036,-0.752546,-0.799117,0,0,0.680038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390,0,0,0.963107,0,0,-1.21525,0,0,0,1.3209,0,0,0,0.120842,-1.28686,0,0,0,-0.709193,0,1.82546e-05,-0.000524859,-8.47031e-06,-8.83792e-06,0.000379009,6.67217e-06,-1.66057e-06,-0.000298943,3.04927e-06,0.000560428,-0.0230902,0.030861,0.906417,-0.00894029,0.0877617,-1.24518,-0.0391026,0.0156576,-0.00659129,1.2961,0.00964125,-0.0229057,0.0124248,-0.0413979,0.000656492,-0.0412904,0.000189241,0.0015877,-0.728163,-0.0104044
4391,0,0,0,0,-1.6692,-0.880874,1.16874,0,0,0,0,-0.393977,-1.31278,0,0,0,0.575811,0,0,0,-0.00066106,-0.000358793,0.000496886,-6.95776e-06,-1.79221e-05,4.48397e-06,2.25273e-06,-6.01518e-06,-1.24764e-05,1.20362e-07,0.0325614,0.0213114,-0.0867651,0.0119211,-1.60423,-0.800293,1.10676,-0.0602596,-0.00102541,0.00122,-0.00836176,-0.00104479,0.0129712,-0.0192494,-0.0118428,-0.0338944,0.00763857,-0.0314195,-0.0281008,0.000779413
4392,-0.801069,0,0,0,0,0,0.949002,0,0,0,1.34426,0,0,0.812009,0,-0.759189,0,0,0,0.61178,1.88694e-06,4.36147e-06,0.000413055,-0.000315439,-4.70347e-06,-2.61463e-06,-3.85795e-06,-3.42217e-06,-7.18076e-06,3.8412e-06,-0.00832441,-0.0119317,-0.022411,-0.0180627,0.00815882,0.019977,0.943204,-0.0342512,-0.0201683,0.0181985,-0.0083797,0.0031406,0.000844822,-0.00407864,0.00324766,-0.751269,0.00350679,-0.00904513,-0.0160272,0.00065708
4393,0,-1.62661,1.2967,0,0,0,0,0,0,0,0,0,0,0.443818,0,0,0,0,0,0.7666,1.37475e-05,-1.02586e-06,-7.16398e-06,-8.15249e-06,0.000528013,-0.000701793,5.65888e-06,1.16682e-05,7.73598e-06,-1.49582e-05,-0.0248123,-1.63261,1.30517,0.0257607,0.0667391,-0.00525377,-0.0341264,0.0381812,-0.0230841,-0.0708547,0.0150469,0.0404304,-0.0232793,-0.0116661,0.00571302,-0.0376338,0.0299948,0.00649092,0.0552373,-0.018438
4394,0,1.34898,0,-1.3915,0,0,0,0,0.42981,-1.37307,-1.15531,0,0,-1.68625,0,0,-0.132174,0,0.0279855,0,-3.50293e-06,7.6419e-06,3.67886e-06,1.0758e-05,1.95822e-05,0.000587484,-0.000578167,-1.72424e-06,5.65667e-06,-0.000586807,0.0191702,1.38101,0.0954575,-1.46527,-0.015089,0.0364667,0.017538,0.0283716,-0.00051012,-1.369,-0.0352033,0.00924251,-0.0261732,0.0120288,-0.016317,0.0506188,-0.0226942,0.0161764,-0.0359346,0.0334648
4395,-0.895735,-0.394957,0,0,0,-0.132137,-0.512599,0,0,0,0,0,0,0,0,0,0.931294,0,1.66285,0,-6.55345e-07,-5.15479e-05,-0.000226338,2.3689e-06,5.83264e-06,-0.000179795,1.17533e-05,0.000693975,-2.67026e-06,-9.03352e-07,-0.0172316,-0.441,0.0275806,0.0569865,-0.00304304,-0.108986,-0.524473,-0.0131161,0.00285798,-0.00446414,0.0109265,0.0288772,-0.0090421,0.00301044,-0.00922131,0.0113443,0.020543,0.0155153,1.67386,0.00322599
4396,0,-1.68499,0,0,1.72163,0,0,0,-0.489558,0.0420354,0,0,1.15245,-0.247524,0,0,0,0,1.3249,0,0.000701318,-5.96786e-06,7.11171e-06,5.22944e-06,1.52539e-05,-0.00073748,1.54529e-05,0.000561721,3.99309e-06,1.66309e-05,-0.0581632,-1.74079,0.0745712,0.0737353,1.7467,-0.0290552,0.0331216,0.0199542,-0.00713621,0.0355334,0.0122159,0.0160162,-0.017609,0.0148952,0.0235133,0.0264084,0.0248535,0.0306112,1.37523,-0.00122567
4397,0,0,0.718375,0,0,0,0,0,1.64865,0,-1.38256,0,0,0,0,0,0,-1.32939,0,0,4.98544e-06,-2.05925e-07,-3.56567e-06,-6.65138e-07,0.000291542,-6.92855e-07,-4.86486e-06,9.95867e-07,3.52211e-06,-5.47841e-06,-0.00676871,-0.00332325,0.718375,-0.0240449,0.0245691,-0.00111805,-0.0168184,0.0176242,-0.00772808,-0.0263561,0.00699127,0.014297,-0.0141312,-0.0108834,-0.00438498,-0.00293533,0.00554039,0.00614916,0.00469948,-0.00242212
4398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5553,0,-0.608096,-0.859367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4399,0,0,0,0.0863426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927185,-2.10452e-07,-2.54881e-07,-2.98465e-07,4.00437e-09,-5.80643e-07,-6.76167e-07,3.4924e-05,2.82446e-07,-1.55732e-07,1.93866e-07,0.0011853,-0.00323858,-0.00286987,0.0863426,-0.00105427,-0.00122119,-0.00141476,-0.000786078,0.000557841,0.000948563,0.00148382,0.000612229,0.00026661,-0.000196269,-0.000753613,-4.96033e-06,-0.000420515,-0.000375952,0.00139183,-0.000854713
4400,0,-0.0398163,-1.25361,0,0,0,0,0,0,0,0,0,0,-0.784838,-1.35247,0,0.0693343,0,0,0.677573,-8.58364e-06,3.43337e-07,6.20448e-06,9.90535e-07,-0.000508713,-1.59389e-05,8.84293e-06,-1.49623e-06,-6.11255e-06,9.43604e-06,0.0115035,-0.0340171,-1.2534,0.0436528,-0.0423263,0.00187187,0.0292568,-0.0305993,0.0132623,0.0454231,-0.0121407,-0.0245911,0.0247143,0.0191874,0.00798563,0.0043308,-0.00917887,-0.0108435,-0.0070564,0.00388242
4401,0,0,0,0,0,0,0,0,0,0,0,-0.00885433,0.375011,0,0,0,0.735564,0,0,-0.0324005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4402,0,0,0.583767,1.15095,0,0,0,0,0,1.03282,0,0,0,0,-1.00257,0,0,0,0,0,3.47507e-06,-5.71813e-06,-5.59314e-06,-4.227e-06,0.000220411,-6.39548e-06,0.000464183,5.04555e-06,-2.51077e-06,0.000440349,-0.0108342,-0.0312632,0.503359,1.14412,0.0160979,-0.0273363,-0.0263171,-0.0122788,0.000506099,1.02405,0.0325589,-0.00345992,0.00698739,-0.0231003,-0.000782228,-0.0199918,0.00883491,-0.00459754,0.0244142,-0.0192934
